name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
P,0,0,0,43.171803,82.51055908,85.85518646,57.56680298,46.01595688,45.96920776,0.104995184,0.264744163,0.193682,0.089994781,0.285585344,21.61489677,39.81723785,81.85101318,89.81564331,41.50494385,76.81175995,83.10310364,45.06173706,56.1052742,14.69048214
P,0,0,0,43.187325,82.49967194,85.96243286,57.56071091,46.00035477,45.96230316,0.10513784,0.265131146,0.193835542,0.090031914,0.285490543,21.61727715,39.82117462,81.82668304,89.80497742,41.65484619,76.94512939,83.23737335,45.02976608,56.0868454,14.69760132
P,0,0,0,43.18912,82.49925232,85.97966766,57.56422424,45.99427795,45.95215988,0.105384052,0.265147507,0.193448991,0.090095527,0.28533262,21.60074615,39.84179688,81.81039429,89.79634857,41.68167496,76.96179199,83.26084137,44.98842239,56.05579758,14.70621204
P,0,0,0,43.18663,82.50035095,85.98257446,57.57567596,45.99160385,45.94270706,0.105519958,0.265063554,0.192645565,0.090143874,0.285120368,21.58749771,39.86635971,81.78925323,89.77996063,41.69934845,76.95605469,83.25814056,44.94282913,56.0202713,14.71468449
P,0,0,0,43.172413,82.49458313,85.93013763,57.58591461,45.98424911,45.93265533,0.10564439,0.264616102,0.192319334,0.090189554,0.28502053,21.55274963,39.86016846,81.76044464,89.75313568,41.61504364,76.87754059,83.1884079,44.91542816,55.99581909,14.71856976
P,0,0,0,43.162884,82.4910965,85.89658356,57.59254456,45.98080063,45.92801666,0.105643824,0.26432994,0.191697136,0.090208083,0.284738451,21.53448105,39.86313629,81.73112488,89.73045349,41.57060623,76.82051086,83.13968658,44.87788773,55.96542358,14.72335625
P,0,0,0,45.01371,81.67343903,97.02920532,57.08314133,48.17230606,45.55425644,0.213270217,0.139652163,0.290593773,0.095205083,0.2645621,26.36366463,36.60676575,80.94693756,88.10895538,53.6474762,94.69342041,99.16145325,44.51661682,53.14995193,15.29388714
P,0,0,0,45.030544,81.68274689,97.03851318,57.07909012,48.18214798,45.56187439,0.213419139,0.139896452,0.290358186,0.095129184,0.264400214,26.35592461,36.64981079,80.98137665,88.14414978,53.6787796,94.71759796,99.19445038,44.5103035,53.14733505,15.2818327
P,0,0,0,45.051872,81.69590759,97.05671692,57.07169724,48.18593979,45.5627327,0.213543773,0.140020788,0.290214717,0.09509404,0.264267653,26.34963226,36.70208359,81.02587128,88.19341278,53.72573471,94.75933075,99.24789429,44.50528336,53.1523819,15.27952576
P,0,0,0,45.068626,81.69567108,97.07794952,57.06348419,48.19495392,45.56459427,0.213591576,0.13996397,0.289959669,0.095065787,0.264084578,26.35938263,36.74320221,81.04816437,88.21777344,53.78582764,94.80282593,99.2983551,44.48905945,53.14367294,15.27710629
P,0,0,0,45.070007,81.68586731,97.08437347,57.04943085,48.21391296,45.5704422,0.213650629,0.139530495,0.289657652,0.095072694,0.263791442,26.36037254,36.76477432,81.02518463,88.19510651,53.82299805,94.80142212,99.30042267,44.44417191,53.10079956,15.2771368
P,0,0,0,45.0603,81.64891052,97.08718872,57.04007339,48.2394371,45.57906723,0.213536739,0.138947293,0.289241642,0.095013656,0.2634646,26.39070129,36.74858093,80.96298981,88.13049316,53.85664368,94.79016113,99.28896332,44.39744949,53.05020142,15.26575279
P,0,0,0,45.04088,81.62280273,97.07209778,57.03891373,48.26140213,45.58248138,0.213410422,0.138320148,0.288551867,0.094960235,0.26314351,26.38947296,36.7451973,80.9102478,88.06705475,53.87176132,94.75820923,99.24980927,44.34924698,52.99440002,15.25393486
P,0,0,0,45.02164,81.5794754,97.05715942,57.02360153,48.29013443,45.58742142,0.213628411,0.137630224,0.287904143,0.094794139,0.262524575,26.41434669,36.7447319,80.85258484,87.9768219,53.90085983,94.74176788,99.20483398,44.29013443,52.89770889,15.21941757
P,0,0,0,44.992195,81.54904175,97.02718353,57.00468063,48.31711578,45.57906342,0.214078337,0.136857793,0.287120104,0.094665587,0.261679202,26.39868164,36.77732086,80.80052185,87.89147949,53.91736603,94.69953156,99.1384201,44.2032547,52.77376556,15.18933201
P,0,0,0,44.968224,81.52335358,97.00608826,56.98059845,48.35403442,45.5724411,0.214507177,0.136250049,0.286438435,0.094584838,0.260922194,26.39095879,36.80662155,80.74082184,87.80793762,53.93964767,94.65084076,99.07552338,44.11112976,52.65371704,15.16550446
P,0,0,0,44.9362,81.49021149,96.96109009,56.95781326,48.40162659,45.57678223,0.214740023,0.135381505,0.285497516,0.094546966,0.260052472,26.34138489,36.82333374,80.65628052,87.70760345,53.91977692,94.55357361,98.97627258,44.0062294,52.52922821,15.15032387
P,0,0,0,44.898766,81.44980621,96.90953827,56.94189453,48.42949677,45.56334305,0.214798197,0.134685948,0.284639567,0.094528653,0.259420514,26.30723381,36.83167267,80.57961273,87.60808563,53.90367126,94.46894073,98.87667084,43.9203186,52.42253494,15.14109135
P,0,0,0,44.87104,81.42451477,96.87963867,56.92061234,48.46476364,45.55738449,0.214795679,0.134086698,0.283978254,0.094573475,0.258921415,26.2831459,36.85090637,80.49907684,87.51333618,53.91291809,94.38504791,98.78368378,43.81956482,52.31261444,15.14249706
P,0,0,0,44.83581,81.39855194,96.84550476,56.90534973,48.48720932,45.54163361,0.21451053,0.133619085,0.283297777,0.094671264,0.258633047,26.25759697,36.84635544,80.40363312,87.41422272,53.90275955,94.28195953,98.67958069,43.7286644,52.22551346,15.15419865
P,0,0,0,44.815025,81.35870361,96.82605743,56.884758,48.50782013,45.52749634,0.214394301,0.133192018,0.282817811,0.094777763,0.258322001,26.27021408,36.83586884,80.30518341,87.31218719,53.91679001,94.20956421,98.60209656,43.63924026,52.13612747,15.16596222
P,0,0,0,44.804173,81.334198,96.8164444,56.86663818,48.50232315,45.49989319,0.214371607,0.132892311,0.282637894,0.094819322,0.258110285,26.27348518,36.8446579,80.25630951,87.25553894,53.93924332,94.1787262,98.5644455,43.58217621,52.07632065,15.16960907
P,0,0,0,44.79899,81.31959534,96.80786896,56.84523773,48.49398422,45.47346497,0.214578852,0.132466987,0.282528877,0.094886661,0.257805139,26.26890564,36.87249374,80.22296143,87.2138443,53.96814728,94.16014862,98.5370636,43.52044296,52.00953674,15.17633247
P,0,0,0,44.79584,81.30270386,96.79865265,56.82379913,48.50132751,45.45693588,0.2146824,0.131937042,0.282551557,0.094957724,0.25762412,26.27876282,36.87940598,80.16937256,87.15916443,53.99049377,94.12427521,98.49801636,43.45823288,51.94760132,15.18503284
P,0,0,0,44.775925,81.2649231,96.76487732,56.80656052,48.51748657,45.44644928,0.214755967,0.131221503,0.28225553,0.095040664,0.257298738,26.2750988,36.85502625,80.08181,87.06567383,53.97177887,94.0526123,98.41924286,43.39149857,51.87176514,15.19109821
P,0,0,0,44.76074,81.25059509,96.74338531,56.7890625,48.52512741,45.42689133,0.214895204,0.13064903,0.282000542,0.095158048,0.257040977,26.26137733,36.84896088,80.02562714,87.00418091,53.95801163,93.99781036,98.35823822,43.33807755,51.81147385,15.20329952
P,0,0,0,44.75067,81.24221039,96.7244339,56.77656174,48.53341293,45.42110443,0.214987427,0.130443901,0.282011658,0.095160559,0.256955385,26.25874901,36.83763504,79.9789505,86.95195007,53.93902588,93.94037628,98.29502869,43.30044174,51.76529694,15.1984911
P,0,0,0,44.73344,81.21367645,96.69962311,56.77340698,48.52782059,45.41191101,0.214862779,0.130194381,0.282049805,0.095129818,0.256969452,26.27271461,36.78913498,79.9131546,86.88324738,53.90226364,93.88130188,98.2300415,43.28142166,51.73876953,15.19064713
P,0,0,0,44.713535,81.18775177,96.6764679,56.77574539,48.52052307,45.4031105,0.214807987,0.130037263,0.282207161,0.095093414,0.257024318,26.28620911,36.73838806,79.85390472,86.82192993,53.86157227,93.82917786,98.1734848,43.27118301,51.72052383,15.18010902
P,0,0,0,44.693913,81.16722107,96.66053772,56.78306198,48.51481247,45.40081406,0.214620277,0.129841775,0.282293826,0.095022455,0.2570813,26.30125809,36.68123245,79.79685211,86.76376343,53.82204056,93.78391266,98.12458038,43.26968384,51.71131516,15.16610146
P,0,0,0,44.67683,81.15068054,96.65192413,56.79008484,48.5110321,45.39967728,0.214573249,0.129835784,0.282591522,0.09499418,0.257219791,26.31973648,36.63510895,79.74319458,86.71063232,53.79563904,93.74472046,98.08308411,43.26083374,51.69770813,15.15469837
